id,gender,masterCategory,categorical,articleType,baseColour,season,year,usage,productDisplayName,filename,link
23739,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Ray-Ban Women Cats 5000 Sunglasses,fashion-product-images-dataset/fashion-dataset/images/23739.jpg,http://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Women-Cats-5000-Sunglasses840d5e7b23d6c88a94b94ea28b4aa7e5_images.jpg
33848,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Puma Men Drift Cat Brown Shoes,fashion-product-images-dataset/fashion-dataset/images/33848.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Drift-Cat-Brown-Shoes_b37c89652031b205bcd19c36d6c686bd_images.jpg
55443,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Revlon Color Burst Chocolate Lipstick 60,fashion-product-images-dataset/fashion-dataset/images/55443.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Color-Brust-Chocolate-Lipstick-60_374ccfd805732c2bc0da78922e972b8e_images.jpg
54857,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Ivory Tag Women Delicate Pink Pearl Necklace,fashion-product-images-dataset/fashion-dataset/images/54857.jpg,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Delicate-Pink-Pearl-Necklace_e6c83aee55d9cbcf67406260d847d6da_images.jpg
53632,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Flip Flops,fashion-product-images-dataset/fashion-dataset/images/53632.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Unisex-Black-Flip-Flops_79f069931d34816d359ad617031df941_images.jpg
57440,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015.0,Casual,Angry Birds Women Blue T-shirt,fashion-product-images-dataset/fashion-dataset/images/57440.jpg,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Blue-T-shirt_97d1bdcdc60374d32b5df1c2c1248521_images.jpg
55489,Women,Personal Care,Lips,Lip Gloss,Copper,Spring,2017.0,Casual,Revlon ColorBurst Sienna Sparkle Lip Gloss 28,fashion-product-images-dataset/fashion-dataset/images/55489.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Color-Brust-Sienna-Sparkle-Lip-Gloss-28_b1b1a4737b2f25bb51a5eb576a5fa09f_images.jpg
20434,Women,Accessories,Wallets,Wallets,Grey,Winter,2015.0,Casual,Baggit Women Bunny Cruise Grey Wallet,fashion-product-images-dataset/fashion-dataset/images/20434.jpg,http://assets.myntassets.com/v1/images/style/properties/9c3815e5d2d6a022ee32a22e6151b352_images.jpg
52462,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,2015.0,Casual,Red Rose Green & Black Nightdress,fashion-product-images-dataset/fashion-dataset/images/52462.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Green---Black-Nightdress_b67aa804cc2aa704952e05f386151f65_images.jpg
46160,Women,Accessories,Jewellery,Necklace and Chains,Green,Fall,2012.0,Casual,Adrika Women Green & Brown Beaded Necklace,fashion-product-images-dataset/fashion-dataset/images/46160.jpg,http://assets.myntassets.com/v1/images/style/properties/Adrika-Women-Green---Brown-Beaded-Necklace_6a8236fac17ff763e5b0b4c7bff211ac_images.jpg
37886,Unisex,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Happy Socks Unisex Black Pack of Two Socks,fashion-product-images-dataset/fashion-dataset/images/37886.jpg,http://assets.myntassets.com/v1/images/style/properties/25eabbfcef340dc364c52591caf85c9b_images.jpg
11418,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Black Tshirts,fashion-product-images-dataset/fashion-dataset/images/11418.jpg,http://assets.myntassets.com/v1/images/style/properties/75760cc5a1fa3256217a7a7cb2b743de_images.jpg
41770,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Remanika Women Printed Pink Dress,fashion-product-images-dataset/fashion-dataset/images/41770.jpg,http://assets.myntassets.com/v1/images/style/properties/fc0e18f3d9df26c7a6747b655f17fbca_images.jpg
45282,Women,Accessories,Wallets,Wallets,Turquoise Blue,Summer,2012.0,Casual,Lino Perros Women Turquoise Blue Wallet,fashion-product-images-dataset/fashion-dataset/images/45282.jpg,http://assets.myntassets.com/v1/images/style/properties/e75162f57f6b0595253656bac7d27b96_images.jpg
8310,Women,Accessories,Bags,Handbags,Grey,Winter,2016.0,Casual,Fastrack Women Grey Printed Handbag,fashion-product-images-dataset/fashion-dataset/images/8310.jpg,http://assets.myntassets.com/v1/images/style/properties/58bd41749f4ea150510f5f4dea89aaa4_images.jpg
48204,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Unisex Brown Sunglasses,fashion-product-images-dataset/fashion-dataset/images/48204.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Unisex-Brown-Sunglass_a1bfb43202bfe8a54e4c984ccf158233_images.jpg
47233,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Franco Leone Men Black  Sandals,fashion-product-images-dataset/fashion-dataset/images/47233.jpg,http://assets.myntassets.com/v1/images/style/properties/c3430510b9661c7a30894fe95e42c088_images.jpg
21709,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Quartz Black Dial Watch JR1338,fashion-product-images-dataset/fashion-dataset/images/21709.jpg,http://assets.myntassets.com/v1/images/style/properties/0aa7d69cf782dc4e122dbeb3048325c0_images.jpg
11069,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Check Black Shirts,fashion-product-images-dataset/fashion-dataset/images/11069.jpg,http://assets.myntassets.com/v1/images/style/properties/b91d3a5248ab93172c9e9fda7b28e8d7_images.jpg
21280,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS166-C2,fashion-product-images-dataset/fashion-dataset/images/21280.jpg,http://assets.myntassets.com/v1/images/style/properties/Allen-Solly-Women-Funky-Brown-Frame-Sunglassesb42433bf606e671cd177116ad0edd216_images.jpg
50654,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Winter,2016.0,Sports,Chromozome Men Black Lounge Shorts,fashion-product-images-dataset/fashion-dataset/images/50654.jpg,http://assets.myntassets.com/v1/images/style/properties/1186976c74accfeed8c1c86b14d080e4_images.jpg
6542,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Men's Training Green Grey T-shirt,fashion-product-images-dataset/fashion-dataset/images/6542.jpg,http://assets.myntassets.com/v1/images/style/properties/c1a10dd258cea32d983bb2aa68ec6e81_images.jpg
58194,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Puma Women Black Handbag,fashion-product-images-dataset/fashion-dataset/images/58194.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Black-Handbag_27323b78d24057ced6cc606086cc268b_images.jpg
16861,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,fashion-product-images-dataset/fashion-dataset/images/16861.jpg,http://assets.myntassets.com/v1/images/style/properties/a49a2b92c4e6e31f6a4c470f904d9532_images.jpg
56065,Women,Personal Care,Lips,Lip Gloss,Maroon,Spring,2017.0,Casual,Colorbar Extra Durable Sauve Lip Color 001,fashion-product-images-dataset/fashion-dataset/images/56065.jpg,http://assets.myntassets.com/assets/images/56065/2019/1/11/74f9ac2c-0709-43e3-9e1f-ca52e5560d151547191412610-Colorbar-Extra-Durable-Sauve-Lip-Color-001-5271547191412540-1.jpg
1648,Women,Accessories,Bags,Backpacks,Pink,Summer,2011.0,Travel,Quechua  Ultralight Backpack Purple 16 ltr Bag,fashion-product-images-dataset/fashion-dataset/images/1648.jpg,http://assets.myntassets.com/v1/images/style/properties/91334ced2c1168ecc417bf481bb33f9e_images.jpg
55826,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Nightdress,fashion-product-images-dataset/fashion-dataset/images/55826.jpg,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-White-Nightdress_5bbc937b69619aa79641f3aa93726ea2_images.jpg
59640,Women,Apparel,Saree,Sarees,Magenta,Fall,2012.0,Ethnic,FNF Magenta Wedding Collection Sari,fashion-product-images-dataset/fashion-dataset/images/59640.jpg,http://assets.myntassets.com/v1/images/style/properties/FNF-Magenta-Wedding-Collection-Sari_7879d69260167918e37af61a5e8c619d_images.jpg
50233,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Stoln Women Black Sunglasses,fashion-product-images-dataset/fashion-dataset/images/50233.jpg,http://assets.myntassets.com/v1/images/style/properties/4f1487733c740017e21697a04d7e08a6_images.jpg
32487,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Sports,Proline Grey Melange Shorts,fashion-product-images-dataset/fashion-dataset/images/32487.jpg,http://assets.myntassets.com/v1/images/style/properties/cbfe7b264a23cfd7dcac9cab9750c759_images.jpg
55126,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lakme Truewear Color Crush Nail Polish 14,fashion-product-images-dataset/fashion-dataset/images/55126.jpg,http://assets.myntassets.com/v1/images/style/properties/Lakme-Truewear-Color-Crush-Nail-Polish-14_f40b3c7bb090706ce4f8cc91eb9ff05b_images.jpg
33471,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Baggit Women Charmy Taj Purple Belt,fashion-product-images-dataset/fashion-dataset/images/33471.jpg,http://assets.myntassets.com/v1/images/style/properties/28b642a8770cb4d6f41027c9c993277f_images.jpg
50661,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,2016.0,Sports,Chromozome Men Grey Melange Lounge Pants,fashion-product-images-dataset/fashion-dataset/images/50661.jpg,http://assets.myntassets.com/v1/images/style/properties/c697b4d25acbf6e3e87d6b8377197cb3_images.jpg
57991,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress,fashion-product-images-dataset/fashion-dataset/images/57991.jpg,http://assets.myntassets.com/v1/images/style/properties/Latin-Quarters-Women-Blue-Dress_73393e9879c2104a5613ff65581aa51c_images.jpg
56488,Women,Personal Care,Nails,Nail Polish,White,Spring,2017.0,Casual,Streetwear Barbie Pink Nail Polish 40,fashion-product-images-dataset/fashion-dataset/images/56488.jpg,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Barbie-Pink-Nail-Polish-40_ed359bdf115b04dfa56277beeb882394_images.jpg
14854,Women,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Wallets,fashion-product-images-dataset/fashion-dataset/images/14854.jpg,http://assets.myntassets.com/v1/images/style/properties/25de0e1732dc20dbc9b121b0e45ea2ef_images.jpg
40516,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Dial Watch,fashion-product-images-dataset/fashion-dataset/images/40516.jpg,http://assets.myntassets.com/v1/images/style/properties/784c5fc69221fa797570f1a3602c5bc3_images.jpg
41161,Women,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Allen Solly Woman Khaki Trousers,fashion-product-images-dataset/fashion-dataset/images/41161.jpg,http://assets.myntassets.com/v1/images/style/properties/27d8c4eb9985d2ac622b70e20c8587ec_images.jpg
52307,Women,Accessories,Jewellery,Necklace and Chains,Black,Winter,2016.0,Casual,ToniQ Women Black Necklace,fashion-product-images-dataset/fashion-dataset/images/52307.jpg,http://assets.myntassets.com/v1/images/style/properties/4499e34482273201d9806bfe56eb5a20_images.jpg
48141,Women,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Women Brown Wallet,fashion-product-images-dataset/fashion-dataset/images/48141.jpg,http://assets.myntassets.com/v1/images/style/properties/8ed943b7feeddbdd7fa964f6b9735615_images.jpg
15642,Men,Apparel,Bottomwear,Track Pants,Black,Winter,2014.0,Sports,Nike Black Dri-fit Cotton     Cricket  Track Pants,fashion-product-images-dataset/fashion-dataset/images/15642.jpg,http://assets.myntassets.com/v1/images/style/properties/5fa0836cb41313b8d0d89d6db54b9e40_images.jpg
27432,Women,Apparel,Innerwear,Bra,Black,Summer,2018.0,Sports,Jockey Black Eva Sports Bra 1375,fashion-product-images-dataset/fashion-dataset/images/27432.jpg,http://assets.myntassets.com/v1/images/style/properties/Jockey-Women-Black-Eva-Sports-Bra_4cfec3e9c3a6e412d51b1466c8a1a644_images.jpg
55358,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Revlon Brazil Nut Brown Nail Polish 385,fashion-product-images-dataset/fashion-dataset/images/55358.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Brazil-Nut-Brown-Nail-Polish-385_b7b4a7c5985afad8b90c981b5c1c0fb6_images.jpg
28376,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Idee Men Grey Sunglasses,fashion-product-images-dataset/fashion-dataset/images/28376.jpg,http://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Grey-Sunglasses31345596a7a5172ef65ee6cf41fd995d_images.jpg
29080,Men,Accessories,Belts,Belts,Black,Winter,2016.0,Casual,Fastrack Men Black and Olive Belt,fashion-product-images-dataset/fashion-dataset/images/29080.jpg,http://assets.myntassets.com/v1/images/style/properties/177b8973b16a792989902f391384e61c_images.jpg
32609,Men,Accessories,Wallets,Wallets,Brown,Spring,2013.0,,Levitate Men Brown Wallet,fashion-product-images-dataset/fashion-dataset/images/32609.jpg,http://assets.myntassets.com/v1/images/style/properties/27054353b9c20e84f059b51b035f45b3_images.jpg
29262,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Ambition VII Logo White Sports Shoes,fashion-product-images-dataset/fashion-dataset/images/29262.jpg,http://assets.myntassets.com/v1/images/style/properties/5e0cb8df877ea46f77b69f82d4889ac9_images.jpg
28892,Women,Apparel,Innerwear,Briefs,Black,Summer,2012.0,Casual,Enamor Women Black Mid-Rise Bikini Brief,fashion-product-images-dataset/fashion-dataset/images/28892.jpg,http://assets.myntassets.com/v1/images/style/properties/46ab30daaa1e471dbfa2d3c234458ee0_images.jpg
51364,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,fashion-product-images-dataset/fashion-dataset/images/51364.jpg,http://assets.myntassets.com/v1/images/style/properties/Spykar-Women-Blue-Jeans_7f585f05d80bfcb798a17e1c0de43df8_images.jpg
35646,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,U.S. Polo Assn. Men Brown Sandals,fashion-product-images-dataset/fashion-dataset/images/35646.jpg,http://assets.myntassets.com/v1/images/style/properties/fc43e5ee400ac2bc6f64094d37782a04_images.jpg
14128,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans,fashion-product-images-dataset/fashion-dataset/images/14128.jpg,http://assets.myntassets.com/v1/images/style/properties/a95e2df7700db34c77a4cd09a23b18d1_images.jpg
30264,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men Grey Shoes,fashion-product-images-dataset/fashion-dataset/images/30264.jpg,http://assets.myntassets.com/v1/images/style/properties/5ad5299a831e9350e167e85797ce3932_images.jpg
8926,Men,Accessories,Belts,Belts,White,Fall,2011.0,Casual,Puma Men fundamentals webbing White Belts,fashion-product-images-dataset/fashion-dataset/images/8926.jpg,http://assets.myntassets.com/v1/images/style/properties/30cb960a063e8b7ef245b0dc72322917_images.jpg
22510,Men,Footwear,Sandal,Sandals,Green,Fall,2010.0,Casual,Crocs Kids-boy Electro Green Sandals,fashion-product-images-dataset/fashion-dataset/images/22510.jpg,http://assets.myntassets.com/v1/images/style/properties/e1e5b803a52a35eaeba73db51e59e31c_images.jpg
9348,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Puma Men Bermudas Navy Blue Shorts,fashion-product-images-dataset/fashion-dataset/images/9348.jpg,http://assets.myntassets.com/v1/images/style/properties/d19a0276c4c2f73de3d1df43c2659ca6_images.jpg
13190,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Dls Game White Sports Shoes,fashion-product-images-dataset/fashion-dataset/images/13190.jpg,http://assets.myntassets.com/v1/images/style/properties/1b87f550d87e0d660b877b4521c6f2ee_images.jpg
9383,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Women Wmns Sweet Cl White Casual Shoes,fashion-product-images-dataset/fashion-dataset/images/9383.jpg,http://assets.myntassets.com/v1/images/style/properties/715b6d9cab614e0dec7dcdf5781f8561_images.jpg
54491,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Lino Perros Women Green Handbag,fashion-product-images-dataset/fashion-dataset/images/54491.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Olive-Handbag_0578ad674eb68655f2dc8eb7850f749f_images.jpg
5017,Women,Apparel,Bottomwear,Capris,Pink,Summer,2016.0,Casual,Levis Kids Girl's Alicia Pink Kidswear,fashion-product-images-dataset/fashion-dataset/images/5017.jpg,http://assets.myntassets.com/v1/images/style/properties/Levis-Kids-Girls-Alicia-Pink-Kidswear_0da1f4f0482a769d18af0f4e169186f9_images.jpg
20588,Women,Accessories,Wallets,Wallets,Green,Winter,2015.0,Casual,Baggit Women Kungfu Hoor Green Wallet,fashion-product-images-dataset/fashion-dataset/images/20588.jpg,http://assets.myntassets.com/v1/images/style/properties/55b4c9922d9a1bd913d403f040c3403a_images.jpg
11847,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,Playboy Men White Flip Flops,fashion-product-images-dataset/fashion-dataset/images/11847.jpg,http://assets.myntassets.com/v1/images/style/properties/b6dfd04cf4d55b6efdb9672d265e2ed8_images.jpg
48524,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women White Dress,fashion-product-images-dataset/fashion-dataset/images/48524.jpg,http://assets.myntassets.com/v1/images/style/properties/51d1dc06f641054e87aaaab4a3218334_images.jpg
50391,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Miss Sixty Silver Dial Watch,fashion-product-images-dataset/fashion-dataset/images/50391.jpg,http://assets.myntassets.com/v1/images/style/properties/Miss-Sixty-Silver-Dial-Watch_52d01aa7cdc261eef21408a105911105_images.jpg
52393,Women,Apparel,Loungewear and Nightwear,Nightdress,Grey,Winter,2015.0,Casual,Red Rose Women Grey Nightdress,fashion-product-images-dataset/fashion-dataset/images/52393.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Grey-Nightdress_15b36ae04ab638967a1c136510519ae4_images.jpg
36207,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini Jony Girls Printed White Top,fashion-product-images-dataset/fashion-dataset/images/36207.jpg,http://assets.myntassets.com/v1/images/style/properties/3fca0cc3f072a7ac07b2ea611dfe16e1_images.jpg
36665,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Paridhan Women Red Handbag,fashion-product-images-dataset/fashion-dataset/images/36665.jpg,http://assets.myntassets.com/v1/images/style/properties/63ad59d8bd76f6ae1014039f06e9bd6c_images.jpg
56363,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Tommy Hilfiger Men 100 ml Perfume,fashion-product-images-dataset/fashion-dataset/images/56363.jpg,http://assets.myntassets.com/v1/images/style/properties/Tommy-Hilfiger-Men-100-ml-Perfume_973efa88a5c2a6f76219f0847bbc021b_images.jpg
56553,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,,Streetwear Mineral Coral Glow Lip Gloss,fashion-product-images-dataset/fashion-dataset/images/56553.jpg,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Mineral-Coral-Glow-Lip-Gloss_5c4895ca0aeda7400cb7b58f366a5c48_images.jpg
38425,Women,Accessories,Wallets,Wallets,Yellow,Summer,2012.0,Casual,Baggit Women Yellow Wallet,fashion-product-images-dataset/fashion-dataset/images/38425.jpg,http://assets.myntassets.com/v1/images/style/properties/56f42aa2ff2fc70f3d1dab2e1f79fbc0_images.jpg
28306,Men,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Men Sunglasses,fashion-product-images-dataset/fashion-dataset/images/28306.jpg,http://assets.myntassets.com/v1/image/style/properties/28306/Fastrack-Men-Sunglasses_1_2bdac247d9a688239cd97483e47bfff3.jpg
35538,Girls,Footwear,Sandal,Sandals,Pink,Summer,2012.0,Casual,Enroute Teens Pink Sandals,fashion-product-images-dataset/fashion-dataset/images/35538.jpg,http://assets.myntassets.com/v1/images/style/properties/23ba76476af6eb7eae7f71dd127241b1_images.jpg
56419,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Biara Women Pink Bra,fashion-product-images-dataset/fashion-dataset/images/56419.jpg,http://assets.myntassets.com/v1/images/style/properties/Biara-Women-Pink-Bra_c6dec7f6f4400d593683b04ed9d99b78_images.jpg
33618,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Wallet,fashion-product-images-dataset/fashion-dataset/images/33618.jpg,http://assets.myntassets.com/v1/images/style/properties/07ff8803b980b2df978ddf503da463da_images.jpg
33466,Women,Accessories,Belts,Belts,Pink,Summer,2012.0,Casual,Baggit Women Bloom Taj Pink Belt,fashion-product-images-dataset/fashion-dataset/images/33466.jpg,http://assets.myntassets.com/v1/images/style/properties/982741d552f5b76df66af7785c7f7500_images.jpg
53021,Women,Apparel,Saree,Sarees,Beige,Fall,2012.0,Ethnic,FNF Beige Sari,fashion-product-images-dataset/fashion-dataset/images/53021.jpg,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Beige-Sari_5f4348c9990d0af520cb1909c74cb789_images.jpg
45636,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Park Avenue Men Navy Blue Brief,fashion-product-images-dataset/fashion-dataset/images/45636.jpg,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Navy-Blue-Brief_e3538efbc24b38bf4e2f48786b048c9e_images.jpg
3589,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Converse Men's All Star Canvas Ox White Shoe,fashion-product-images-dataset/fashion-dataset/images/3589.jpg,http://assets.myntassets.com/v1/images/style/properties/f77fd72e829d236399b2566a447da170_images.jpg
51156,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Raymond Men Charcoal Grey Socks,fashion-product-images-dataset/fashion-dataset/images/51156.jpg,http://assets.myntassets.com/v1/images/style/properties/a5ae448f42d8eda4b0ae7302774958c0_images.jpg
51173,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Formal,Raymond Men Navy Socks,fashion-product-images-dataset/fashion-dataset/images/51173.jpg,http://assets.myntassets.com/v1/images/style/properties/Raymond-Men-Navy-Socks_25b8c74a4154b23d2bf387273ce33590_images.jpg
19733,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Shirt,fashion-product-images-dataset/fashion-dataset/images/19733.jpg,http://assets.myntassets.com/v1/images/style/properties/c30ff6a4261b2a5de3cc11cc49e2f9e8_images.jpg
55434,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Revlon Ruby Colorburst Lipstick 85,fashion-product-images-dataset/fashion-dataset/images/55434.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Ruby-Colorburst-Lipstick-85_6ed597b3107ca5689c7344b2483dce7c_images.jpg
49930,Women,Apparel,Saree,Sarees,Yellow,Fall,2012.0,Ethnic,Fabindia Yellow Self-Striped Saree,fashion-product-images-dataset/fashion-dataset/images/49930.jpg,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Yellow-Sari_da83094e264afea4d14e71d50f7d8cdb_images.jpg
48484,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress,fashion-product-images-dataset/fashion-dataset/images/48484.jpg,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Blue-Dress_3144c0d624116adcf511dfb4bcd2765b_images.jpg
15801,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Facit Men Mid- Rise BF Blue Briefs,fashion-product-images-dataset/fashion-dataset/images/15801.jpg,http://assets.myntassets.com/v1/images/style/properties/8e4eefe2b464613f5f1952c4603b7de1_images.jpg
20046,Women,Accessories,Wallets,Wallets,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Wallets,fashion-product-images-dataset/fashion-dataset/images/20046.jpg,http://assets.myntassets.com/v1/images/style/properties/ac10dcd897e919180e5bde9d0066343f_images.jpg
8126,Men,Accessories,Belts,Belts,Brown,Winter,2016.0,Casual,Fastrack Men Non Leather Brown Belts,fashion-product-images-dataset/fashion-dataset/images/8126.jpg,http://assets.myntassets.com/v1/images/style/properties/c1b9098e682431bdb2332c3a448d94de_images.jpg
40739,Unisex,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,Converse Unisex Grey Flip Flops,fashion-product-images-dataset/fashion-dataset/images/40739.jpg,http://assets.myntassets.com/v1/images/style/properties/b69c255508437151c14312f83e1d52c2_images.jpg
56171,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Colorbar Blue Color Intense Eye Liner,fashion-product-images-dataset/fashion-dataset/images/56171.jpg,http://assets.myntassets.com/assets/images/56171/2019/1/11/ebd478a4-eb4c-4d5a-a800-9bf8a932b7b61547199801956-Colorbar-Blue-Color-Intense-Eye-Liner-6301547199801842-1.jpg
30568,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Opium Unisex Black Sunglass,fashion-product-images-dataset/fashion-dataset/images/30568.jpg,http://assets.myntassets.com/v1/images/style/properties/6854db1641d32dc59b14db00a540b72e_images.jpg
12345,Women,Apparel,Saree,Sarees,Maroon,Spring,2018.0,Ethnic,Xoxo Women Maroon Pure Georgette Solid Ready-to-wear Saree,fashion-product-images-dataset/fashion-dataset/images/12345.jpg,http://assets.myntassets.com/assets/images/productimage/2018/8/7/d6e589cb-e4ae-414a-8408-b80fd9557b7d1533640688246-1.jpg
16843,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Funky Eyewear Black Sunglasses,fashion-product-images-dataset/fashion-dataset/images/16843.jpg,http://assets.myntassets.com/v1/images/style/properties/c566f7e298a9e578b58bdeec9a08ce9f_images.jpg
23555,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Police Dark Men Perfume,fashion-product-images-dataset/fashion-dataset/images/23555.jpg,http://assets.myntassets.com/v1/images/style/properties/0b19b52928da34c22f12bf8572d5ebdf_images.jpg
26990,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Shorts,fashion-product-images-dataset/fashion-dataset/images/26990.jpg,http://assets.myntassets.com/v1/images/style/properties/a5ec710586df068c6f41f693af05abd0_images.jpg
26467,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Story Graphic Navy Blue T-shirt,fashion-product-images-dataset/fashion-dataset/images/26467.jpg,http://assets.myntassets.com/v1/images/style/properties/321db7f328722334e75f5e3f01150620_images.jpg
